dataset,seed,bv_target_cls,clean_acc,asr
ImageNet100,1,1,86.24000000000001,9.353535353535355
ImageNet100,1,2,86.24000000000001,12.747474747474746
ImageNet100,1,3,86.24000000000001,4.565656565656566
